Participant,HR,Time,Label
25,73.32,1646088630,0
25,73.33,1646088703,0
25,73.28,1646088777,0
25,73.08,1646088850,0
25,72.9,1646088923,0
25,72.73,1646088996,0
25,72.47,1646089069,0
25,72.17,1646089141,0
25,71.87,1646089213,0
25,71.62,1646089285,0
25,71.38,1646089357,0
25,71.2,1646089428,0
25,71.07,1646089499,0
25,70.95,1646089570,0
25,70.92,1646089641,0
25,70.95,1646089712,0
25,71.03,1646089783,0
25,71.17,1646089854,0
25,71.28,1646089925,0
25,71.38,1646089997,0
25,71.47,1646090068,0
25,71.55,1646090140,0
25,71.58,1646090211,0
25,71.6,1646090283,0
25,71.62,1646090354,0
25,71.62,1646090426,0
25,71.6,1646090498,0
25,71.58,1646090569,0
25,71.57,1646090641,0
25,71.58,1646090712,0
25,71.6,1646090784,0
25,71.6,1646090855,0
25,71.62,1646090927,0
25,71.68,1646090999,0
25,71.8,1646091070,0
25,71.88,1646091142,0
25,71.97,1646091214,0
25,72.05,1646091286,0
25,72.13,1646091358,0
25,72.23,1646091430,0
25,72.33,1646091502,0
25,72.42,1646091575,0
25,72.45,1646091647,0
25,72.47,1646091720,0
25,72.48,1646091792,0
25,72.48,1646091865,0
25,72.47,1646091937,0
25,72.43,1646092010,0
25,72.23,1646092082,0
25,72.03,1646092154,0
25,71.87,1646092226,0
25,71.67,1646092298,0
25,71.48,1646092370,0
25,71.37,1646092441,0
25,71.28,1646092513,0
25,71.18,1646092584,0
25,71.07,1646092655,0
25,70.97,1646092726,0
25,70.85,1646092797,0
25,70.72,1646092868,0
25,70.57,1646092939,0
25,70.42,1646093009,0
25,70.22,1646093080,0
25,70.1,1646093150,0
25,70.02,1646093220,0
25,69.93,1646093290,0
25,69.85,1646093360,0
25,69.77,1646093430,0
25,69.72,1646093500,0
25,69.65,1646093569,0
25,69.53,1646093639,0
25,69.38,1646093708,0
25,69.25,1646093778,0
25,69.13,1646093847,0
25,68.98,1646093916,0
25,68.88,1646093985,0
25,68.73,1646094054,0
25,68.58,1646094123,0
25,68.52,1646094191,0
25,68.45,1646094260,0
25,68.38,1646094328,0
25,68.27,1646094397,0
25,68.2,1646094465,0
25,68.1,1646094533,0
25,67.97,1646094601,0
25,67.85,1646094669,0
25,67.72,1646094737,0
25,67.73,1646094805,0
25,67.7,1646094873,0
25,67.67,1646094940,0
25,67.67,1646095008,0
25,67.68,1646095076,0
25,67.7,1646095143,0
25,67.72,1646095211,0
25,67.75,1646095279,0
25,67.75,1646095346,0
25,67.75,1646095414,0
25,67.73,1646095482,0
25,67.67,1646095550,0
25,68.2,1646095617,0
25,68.72,1646095686,0
25,69.25,1646095754,0
25,69.82,1646095824,0
25,70.38,1646095893,0
25,70.95,1646095964,0
25,71.42,1646096035,0
25,71.98,1646096106,0
25,72.43,1646096178,0
25,72.6,1646096251,0
25,72.53,1646096323,0
25,72.48,1646096396,0
25,72.45,1646096468,0
25,72.42,1646096541,0
25,72.37,1646096613,0
25,72.28,1646096685,0
25,72.22,1646096758,0
25,72.17,1646096830,0
25,72.1,1646096902,0
25,72.08,1646096974,0
25,72.12,1646097046,0
25,72.2,1646097118,0
25,72.3,1646097191,0
25,72.5,1646097263,0
25,72.63,1646097335,0
25,72.78,1646097408,0
25,72.93,1646097481,0
25,73.07,1646097554,0
25,73.2,1646097627,0
25,73.32,1646097700,0
25,73.57,1646097773,0
25,73.85,1646097847,0
25,74.07,1646097921,0
25,74.25,1646097995,0
25,74.42,1646098069,0
25,74.57,1646098143,0
25,74.62,1646098218,0
25,74.67,1646098293,0
25,74.72,1646098367,0
25,74.7,1646098442,0
25,74.68,1646098517,0
25,74.67,1646098591,0
25,74.7,1646098666,0
25,74.73,1646098741,0
25,74.9,1646098815,0
25,75.08,1646098890,0
25,75.1,1646098965,0
25,75.08,1646099041,0
25,74.93,1646099116,0
25,74.82,1646099191,0
25,74.67,1646099265,0
25,74.48,1646099340,0
25,74.3,1646099415,0
25,74.5,1646099489,0
25,74.62,1646099563,0
25,74.67,1646099638,0
25,74.68,1646099713,0
25,74.68,1646099787,0
25,74.67,1646099862,0
25,74.7,1646099937,0
25,74.12,1646100011,0
25,73.55,1646100085,0
25,72.97,1646100159,0
25,72.37,1646100232,0
25,71.77,1646100304,0
25,71.18,1646100376,0
25,70.68,1646100447,0
25,70.08,1646100518,0
25,69.6,1646100588,0
25,69.38,1646100658,0
25,69.38,1646100727,0
25,69.37,1646100796,0
25,69.33,1646100866,0
25,69.3,1646100935,0
25,69.25,1646101004,0
25,69.23,1646101074,0
25,69.22,1646101143,0
25,69.2,1646101212,0
25,69.2,1646101281,0
25,69.17,1646101351,0
25,69.1,1646101420,0
25,69.0,1646101489,0
25,68.9,1646101558,0
25,68.77,1646101627,0
25,68.63,1646101695,0
25,68.48,1646101764,0
25,68.33,1646101833,0
25,68.27,1646101901,0
25,68.35,1646101969,0
25,68.42,1646102038,0
25,68.27,1646102106,0
25,68.13,1646102174,0
25,68.08,1646102242,0
25,68.08,1646102310,0
25,68.15,1646102379,0
25,68.23,1646102447,0
25,68.33,1646102515,0
25,68.32,1646102583,0
25,68.23,1646102652,0
25,68.13,1646102720,0
25,68.03,1646102788,0
25,67.93,1646102856,0
25,67.83,1646102924,0
25,67.73,1646102992,0
25,67.55,1646103059,0
25,67.38,1646103127,0
25,67.4,1646103194,0
25,67.47,1646103262,0
25,67.52,1646103329,0
25,67.58,1646103397,0
25,67.67,1646103464,0
25,67.75,1646103532,0
25,67.83,1646103600,0
25,67.53,1646103668,0
25,67.28,1646103735,0
25,67.08,1646103802,0
25,66.95,1646103869,0
25,66.82,1646103936,0
25,66.7,1646104003,0
25,66.58,1646104070,0
25,66.48,1646104137,0
25,66.38,1646104203,0
25,66.28,1646104269,0
25,66.18,1646104336,0
25,66.07,1646104402,0
25,65.97,1646104468,0
25,65.92,1646104534,0
25,65.85,1646104600,0
25,65.77,1646104666,0
25,65.67,1646104731,0
25,65.58,1646104797,0
25,65.47,1646104863,0
25,65.43,1646104928,0
25,65.53,1646104994,0
25,65.63,1646105059,0
25,65.72,1646105125,0
25,65.78,1646105190,0
25,65.82,1646105256,0
25,65.7,1646105322,0
25,65.62,1646105388,0
25,65.55,1646105453,0
25,65.48,1646105519,0
25,65.43,1646105584,0
25,65.4,1646105650,0
25,65.38,1646105715,0
25,65.4,1646105781,0
25,65.42,1646105846,0
25,65.35,1646105911,0
25,65.13,1646105977,0
25,64.92,1646106042,0
25,64.75,1646106107,0
25,64.58,1646106172,0
25,64.38,1646106236,0
25,64.2,1646106301,0
25,64.12,1646106365,0
25,64.02,1646106429,0
25,63.88,1646106493,0
25,63.88,1646106557,0
25,63.92,1646106621,0
25,64.0,1646106685,0
25,64.07,1646106749,0
25,64.75,1646106813,0
25,65.43,1646106877,0
25,66.12,1646106943,0
25,66.8,1646107009,0
25,67.47,1646107076,0
25,68.1,1646107143,0
25,68.73,1646107211,0
25,69.35,1646107280,0
25,69.93,1646107349,0
25,70.5,1646107419,0
25,71.05,1646107490,0
25,71.65,1646107561,0
25,72.2,1646107633,0
25,72.77,1646107705,0
25,73.33,1646107777,0
25,73.93,1646107851,0
25,74.43,1646107925,0
25,74.85,1646107999,0
25,75.12,1646108074,0
25,75.35,1646108149,0
25,75.57,1646108224,0
25,75.77,1646108300,0
25,75.95,1646108376,0
25,76.13,1646108452,0
25,76.28,1646108528,0
25,76.35,1646108604,0
25,76.43,1646108681,0
25,76.53,1646108757,0
25,76.67,1646108833,0
25,76.78,1646108910,0
25,76.88,1646108987,0
25,76.9,1646109064,0
25,76.77,1646109141,0
25,76.63,1646109217,0
25,76.53,1646109294,0
25,76.42,1646109371,0
25,76.33,1646109447,0
25,76.42,1646109523,0
25,76.48,1646109600,0
25,76.53,1646109676,0
25,76.67,1646109753,0
25,76.77,1646109830,0
25,76.85,1646109906,0
25,76.92,1646109983,0
25,76.92,1646110060,0
25,76.97,1646110137,0
25,76.9,1646110214,0
25,76.85,1646110291,0
25,76.8,1646110368,0
25,76.75,1646110444,0
25,76.68,1646110521,0
25,76.6,1646110598,0
25,76.47,1646110675,0
25,76.17,1646110751,0
25,75.87,1646110827,0
25,75.63,1646110903,0
25,75.43,1646110979,0
25,75.27,1646111054,0
25,75.08,1646111129,0
25,74.93,1646111204,0
25,74.18,1646111279,0
25,73.42,1646111354,0
25,72.67,1646111427,0
25,71.95,1646111500,0
25,71.25,1646111572,0
25,70.58,1646111643,0
25,69.92,1646111713,0
25,69.27,1646111783,0
25,68.65,1646111853,0
25,68.03,1646111921,0
25,67.38,1646111989,0
25,66.67,1646112057,0
25,66.02,1646112123,0
25,65.32,1646112189,0
25,64.58,1646112255,0
25,63.78,1646112319,0
25,63.12,1646112383,0
25,62.75,1646112446,0
25,62.52,1646112509,0
25,62.33,1646112571,0
25,62.2,1646112634,0
25,62.08,1646112696,0
25,61.97,1646112758,0
25,61.87,1646112820,0
25,61.83,1646112882,0
25,61.82,1646112944,0
25,61.8,1646113006,0
25,61.77,1646113067,0
25,61.73,1646113129,0
25,61.67,1646113191,0
25,61.63,1646113252,0
25,61.58,1646113314,0
25,61.53,1646113376,0
25,61.47,1646113437,0
25,61.35,1646113499,0
25,61.23,1646113560,0
25,61.13,1646113621,0
25,61.0,1646113682,0
25,60.8,1646113743,0
25,60.58,1646113804,0
25,60.28,1646113865,0
25,60.0,1646113925,0
25,59.73,1646113985,0
25,59.47,1646114045,0
25,59.22,1646114104,0
25,58.88,1646114163,0
25,58.7,1646114222,0
25,58.48,1646114281,0
25,58.28,1646114340,0
25,58.12,1646114398,0
25,57.95,1646114456,0
25,57.82,1646114514,0
25,57.75,1646114572,0
25,57.67,1646114629,0
25,57.63,1646114687,0
25,57.58,1646114745,0
25,57.52,1646114802,0
25,57.45,1646114860,0
25,57.35,1646114917,0
25,57.28,1646114975,0
25,57.22,1646115032,0
25,57.15,1646115089,0
25,57.05,1646115146,0
25,56.92,1646115203,0
25,56.82,1646115260,0
25,56.72,1646115317,0
25,56.6,1646115374,0
25,56.48,1646115430,0
25,56.35,1646115487,0
25,56.23,1646115543,0
25,56.17,1646115599,0
25,56.18,1646115656,0
25,56.2,1646115712,0
25,56.27,1646115768,0
25,56.45,1646115824,0
25,56.7,1646115881,0
25,56.9,1646115937,0
25,56.93,1646115994,0
25,57.0,1646116051,0
25,57.07,1646116108,0
25,57.1,1646116165,0
25,57.15,1646116222,0
25,57.2,1646116280,0
25,57.27,1646116337,0
25,57.27,1646116394,0
25,57.33,1646116451,0
25,57.42,1646116509,0
25,57.57,1646116566,0
25,57.72,1646116624,0
25,57.88,1646116681,0
25,58.12,1646116739,0
25,58.4,1646116797,0
25,58.67,1646116856,0
25,58.97,1646116914,0
25,59.17,1646116973,0
25,59.35,1646117033,0
25,59.65,1646117092,0
25,59.92,1646117152,0
25,60.25,1646117212,0
25,60.57,1646117272,0
25,60.88,1646117332,0
25,61.15,1646117393,0
25,61.42,1646117454,0
25,61.7,1646117516,0
25,62.0,1646117577,0
25,62.32,1646117639,0
25,62.6,1646117702,0
25,62.93,1646117764,0
25,63.15,1646117827,0
25,63.35,1646117890,0
25,63.58,1646117954,0
25,63.83,1646118017,0
25,64.05,1646118081,0
25,64.3,1646118145,0
25,64.57,1646118210,0
25,64.8,1646118274,0
25,65.05,1646118339,0
25,65.27,1646118404,0
25,65.47,1646118469,0
25,65.62,1646118535,0
25,65.73,1646118600,0
25,65.85,1646118666,0
25,65.97,1646118732,0
25,66.08,1646118798,0
25,66.17,1646118864,0
25,66.23,1646118930,0
25,66.3,1646118996,0
25,66.38,1646119063,0
25,66.47,1646119129,0
25,66.55,1646119196,0
25,66.7,1646119262,0
25,66.75,1646119329,0
25,66.8,1646119396,0
25,66.87,1646119462,0
25,66.87,1646119529,0
25,66.83,1646119596,0
25,66.85,1646119663,0
25,66.85,1646119730,0
25,66.85,1646119797,0
25,66.85,1646119863,0
25,66.83,1646119930,0
25,66.8,1646119997,0
25,66.8,1646120064,0
25,66.8,1646120131,0
25,66.83,1646120198,0
25,66.83,1646120264,0
25,66.83,1646120331,0
25,66.8,1646120398,0
25,66.78,1646120465,0
25,66.68,1646120532,0
25,66.57,1646120598,0
25,66.42,1646120665,0
25,66.28,1646120731,0
25,66.2,1646120798,0
25,66.23,1646120864,0
25,66.32,1646120930,0
25,66.25,1646120996,0
25,66.25,1646121063,0
25,66.08,1646121129,0
25,66.02,1646121195,0
25,65.95,1646121261,0
25,65.95,1646121327,0
25,65.95,1646121393,0
25,65.97,1646121459,0
25,65.98,1646121525,0
25,66.02,1646121591,0
25,66.1,1646121657,0
25,66.17,1646121723,0
25,66.37,1646121789,0
25,66.58,1646121855,0
25,66.78,1646121922,0
25,66.98,1646121989,0
25,67.15,1646122056,0
25,67.27,1646122123,0
25,67.33,1646122190,0
25,67.48,1646122257,0
25,67.58,1646122325,0
25,67.7,1646122393,0
25,67.88,1646122460,0
25,67.87,1646122528,0
25,67.88,1646122596,0
25,67.8,1646122664,0
25,67.77,1646122732,0
25,67.73,1646122799,0
25,67.68,1646122867,0
25,67.63,1646122935,0
25,67.62,1646123002,0
25,67.57,1646123070,0
25,67.53,1646123138,0
25,67.47,1646123205,0
25,67.37,1646123273,0
25,67.32,1646123340,0
25,67.27,1646123407,0
25,67.2,1646123475,0
25,67.12,1646123542,0
25,67.0,1646123609,0
25,66.9,1646123676,0
25,66.8,1646123743,0
25,66.68,1646123810,0
25,66.55,1646123876,0
25,66.28,1646123943,0
25,66.15,1646124009,0
25,66.02,1646124075,0
25,65.83,1646124141,0
25,65.63,1646124207,0
25,65.48,1646124273,0
25,65.35,1646124338,0
25,65.33,1646124404,0
25,65.28,1646124469,0
25,65.35,1646124534,0
25,65.32,1646124600,0
25,65.28,1646124665,0
25,65.25,1646124730,0
25,65.08,1646124795,0
25,64.95,1646124861,0
25,64.88,1646124925,0
25,64.83,1646124990,0
25,64.77,1646125055,0
25,64.85,1646125120,0
25,64.88,1646125185,0
25,64.9,1646125250,0
25,64.95,1646125315,0
25,64.93,1646125380,0
25,64.87,1646125444,0
25,64.75,1646125509,0
25,64.63,1646125574,0
25,64.45,1646125639,0
25,64.25,1646125703,0
25,64.05,1646125767,0
25,63.83,1646125831,0
25,63.62,1646125895,0
25,63.37,1646125959,0
25,63.12,1646126022,0
25,63.3,1646126085,0
25,63.52,1646126149,0
25,63.7,1646126212,0
25,63.95,1646126276,0
25,64.18,1646126340,0
25,64.33,1646126404,0
25,64.73,1646126468,0
25,65.17,1646126533,0
25,65.7,1646126598,0
25,65.95,1646126664,0
25,66.17,1646126730,0
25,66.48,1646126796,0
25,66.7,1646126863,0
25,66.88,1646126929,0
25,67.08,1646126996,0
25,67.12,1646127063,0
25,67.17,1646127130,0
25,67.18,1646127198,0
25,67.22,1646127265,0
25,67.28,1646127332,0
25,67.33,1646127399,0
25,67.4,1646127467,0
25,67.5,1646127534,0
25,67.55,1646127601,0
25,67.58,1646127669,0
25,67.58,1646127737,0
25,67.58,1646127804,0
25,67.73,1646127872,0
25,67.78,1646127939,0
25,67.82,1646128007,0
25,67.88,1646128075,0
25,67.93,1646128143,0
25,67.93,1646128211,0
25,67.92,1646128279,0
25,67.95,1646128347,0
25,67.98,1646128415,0
25,67.87,1646128483,0
25,67.78,1646128551,0
25,67.67,1646128618,0
25,67.55,1646128686,0
25,67.48,1646128754,0
25,67.42,1646128821,0
25,67.3,1646128888,0
25,67.2,1646128956,0
25,67.12,1646129023,0
25,67.07,1646129090,0
25,67.03,1646129157,0
25,67.07,1646129224,0
25,67.07,1646129291,0
25,67.12,1646129358,0
25,67.2,1646129425,0
25,67.32,1646129493,0
25,67.43,1646129560,0
25,67.57,1646129627,0
25,67.72,1646129695,0
25,67.85,1646129763,0
25,67.97,1646129830,0
25,68.07,1646129898,0
25,68.2,1646129967,0
25,68.33,1646130035,0
25,68.08,1646130103,0
25,67.78,1646130171,0
25,67.45,1646130239,0
25,67.1,1646130306,0
25,66.75,1646130373,0
25,66.47,1646130440,0
25,66.15,1646130507,0
25,65.83,1646130573,0
25,65.53,1646130639,0
25,65.48,1646130704,0
25,65.47,1646130770,0
25,65.38,1646130835,0
25,65.4,1646130901,0
25,65.48,1646130966,0
25,65.55,1646131031,0
25,65.77,1646131097,0
25,65.97,1646131163,0
25,66.15,1646131229,0
25,66.27,1646131295,0
25,66.33,1646131361,0
25,66.8,1646131427,0
25,67.25,1646131494,0
25,67.7,1646131561,0
25,68.17,1646131629,0
25,68.63,1646131697,0
25,69.13,1646131766,0
25,69.63,1646131835,0
25,70.13,1646131905,0
25,70.63,1646131975,0
25,71.15,1646132046,0
25,71.63,1646132117,0
25,72.12,1646132188,0
25,72.6,1646132260,0
25,73.07,1646132333,0
25,73.37,1646132406,0
25,73.63,1646132479,0
25,73.73,1646132553,0
25,73.85,1646132627,0
25,74.02,1646132701,0
25,74.23,1646132775,0
25,74.45,1646132849,0
25,74.6,1646132923,0
25,74.7,1646132998,0
25,74.77,1646133073,0
25,74.82,1646133147,0
25,74.82,1646133222,0
25,74.78,1646133297,0
25,74.7,1646133372,0
25,74.58,1646133447,0
25,74.48,1646133521,0
25,74.37,1646133596,0
25,74.27,1646133670,0
25,74.18,1646133744,0
25,74.1,1646133818,0
25,74.0,1646133893,0
25,73.88,1646133967,0
25,73.78,1646134040,0
25,73.7,1646134114,0
25,73.6,1646134188,0
25,73.48,1646134261,0
25,73.35,1646134335,0
25,73.23,1646134408,0
25,73.13,1646134482,0
25,73.03,1646134555,0
25,72.95,1646134628,0
25,72.85,1646134701,0
25,72.75,1646134774,0
25,72.62,1646134846,0
25,72.48,1646134919,0
25,72.37,1646134991,0
25,72.28,1646135064,0
25,72.2,1646135136,0
25,72.15,1646135208,0
25,72.05,1646135280,0
25,71.98,1646135352,0
25,71.93,1646135424,0
25,71.93,1646135496,0
25,71.95,1646135568,0
25,72.0,1646135640,0
25,72.05,1646135712,0
25,71.67,1646135784,0
25,71.27,1646135856,0
25,70.85,1646135927,0
25,70.42,1646135998,0
25,69.97,1646136068,0
25,69.5,1646136138,0
25,69.03,1646136208,0
25,68.55,1646136277,0
25,68.03,1646136346,0
25,67.5,1646136414,0
25,66.98,1646136481,0
25,66.48,1646136548,0
25,65.97,1646136615,0
25,65.43,1646136680,0
25,64.88,1646136746,0
25,64.37,1646136811,0
25,64.17,1646136875,0
25,63.98,1646136939,0
25,63.8,1646137003,0
25,63.58,1646137067,0
25,63.4,1646137131,0
25,63.27,1646137194,0
25,63.17,1646137257,0
25,63.08,1646137321,0
25,63.0,1646137384,0
25,62.93,1646137447,0
25,62.87,1646137510,0
25,62.8,1646137572,0
25,62.73,1646137635,0
25,62.65,1646137698,0
25,62.57,1646137761,0
25,62.5,1646137823,0
25,62.42,1646137886,0
25,62.35,1646137948,0
25,62.28,1646138010,0
25,62.23,1646138073,0
25,62.2,1646138135,0
25,62.17,1646138197,0
25,62.12,1646138259,0
25,62.08,1646138321,0
25,62.05,1646138384,0
25,62.02,1646138446,0
25,61.97,1646138508,0
25,61.9,1646138570,0
25,61.83,1646138631,0
25,61.77,1646138693,0
25,61.7,1646138755,0
25,61.63,1646138817,0
25,61.63,1646138878,0
25,61.75,1646138940,0
25,61.87,1646139002,0
25,62.02,1646139064,0
25,62.15,1646139126,0
25,62.32,1646139188,0
25,62.52,1646139250,0
25,62.7,1646139313,0
25,62.87,1646139375,0
25,63.07,1646139438,0
25,63.22,1646139501,0
25,63.27,1646139564,0
25,63.33,1646139628,0
25,63.4,1646139691,0
25,63.47,1646139754,0
25,63.52,1646139818,0
25,63.58,1646139881,0
25,63.7,1646139945,0
25,63.8,1646140009,0
25,63.93,1646140073,0
25,64.07,1646140136,0
25,64.18,1646140201,0
25,64.33,1646140265,0
25,64.52,1646140329,0
25,64.75,1646140394,0
25,65.02,1646140458,0
25,65.28,1646140523,0
25,65.55,1646140589,0
25,65.82,1646140654,0
25,66.07,1646140720,0
25,66.28,1646140786,0
25,66.52,1646140852,0
25,66.68,1646140919,0
25,66.83,1646140986,0
25,66.95,1646141052,0
25,67.03,1646141119,0
25,67.1,1646141186,0
25,67.17,1646141253,0
25,67.22,1646141321,0
25,67.25,1646141388,0
25,67.28,1646141455,0
25,67.32,1646141522,0
25,67.35,1646141590,0
25,67.37,1646141657,0
25,67.4,1646141724,0
25,67.42,1646141792,0
25,67.42,1646141859,0
25,67.43,1646141927,0
25,67.43,1646141994,0
25,67.43,1646142062,0
25,67.45,1646142129,0
25,67.47,1646142196,0
25,67.48,1646142264,0
25,67.5,1646142331,0
25,67.53,1646142399,0
25,67.57,1646142466,0
25,67.62,1646142534,0
25,67.67,1646142602,0
25,67.72,1646142669,0
25,67.77,1646142737,0
25,67.75,1646142805,0
25,67.6,1646142872,0
25,67.4,1646142940,0
25,67.15,1646143007,0
25,66.93,1646143075,0
25,66.7,1646143142,0
25,66.43,1646143208,0
25,66.18,1646143275,0
25,65.93,1646143341,0
25,65.65,1646143407,0
25,65.47,1646143472,0
25,65.48,1646143538,0
25,65.5,1646143603,0
25,65.58,1646143669,0
25,65.62,1646143734,0
25,65.67,1646143800,0
25,65.73,1646143866,0
25,65.78,1646143932,0
25,65.85,1646143997,0
25,66.12,1646144063,0
25,66.33,1646144129,0
25,66.52,1646144196,0
25,66.62,1646144262,0
25,66.65,1646144329,0
25,66.62,1646144395,0
25,66.53,1646144462,0
25,66.42,1646144529,0
25,66.3,1646144595,0
25,66.18,1646144661,0
25,66.03,1646144727,0
25,65.92,1646144793,0
25,65.77,1646144859,0
25,65.68,1646144925,0
25,65.6,1646144991,0
25,65.55,1646145056,0
25,65.53,1646145122,0
25,65.53,1646145188,0
25,65.52,1646145253,0
25,65.53,1646145319,0
25,65.57,1646145384,0
25,65.62,1646145450,0
25,65.67,1646145515,0
25,65.77,1646145581,0
25,65.9,1646145647,0
25,66.03,1646145713,0
25,66.18,1646145779,0
25,66.33,1646145845,0
25,66.48,1646145911,0
25,66.63,1646145978,0
25,66.77,1646146044,0
25,66.92,1646146111,0
25,67.03,1646146178,0
25,67.13,1646146245,0
25,67.2,1646146312,0
25,67.23,1646146379,0
25,67.28,1646146447,0
25,67.32,1646146514,0
25,67.38,1646146581,0
25,67.5,1646146649,0
25,67.63,1646146716,0
25,67.77,1646146784,0
25,67.92,1646146851,0
25,68.05,1646146919,0
25,68.2,1646146987,0
25,68.3,1646147056,0
25,68.4,1646147124,0
25,68.48,1646147192,0
25,68.55,1646147261,0
25,68.6,1646147329,0
25,68.63,1646147398,0
25,68.6,1646147467,0
25,68.5,1646147535,0
25,68.47,1646147604,0
25,68.45,1646147672,0
25,68.55,1646147741,0
25,68.65,1646147809,0
25,68.73,1646147878,0
25,68.8,1646147947,0
25,68.88,1646148015,0
25,68.67,1646148084,0
25,68.6,1646148153,0
25,68.57,1646148221,1
25,68.55,1646148290,1
25,68.52,1646148359,1
25,68.48,1646148427,1
25,68.45,1646148496,1
25,68.42,1646148564,1
25,68.38,1646148632,0
25,68.33,1646148701,0
25,68.3,1646148769,0
25,68.25,1646148837,0
25,68.22,1646148906,1
25,68.17,1646148974,1
25,68.13,1646149042,1
25,68.1,1646149110,1
25,68.07,1646149178,1
25,68.03,1646149246,1
25,68.02,1646149314,1
25,67.98,1646149382,1
25,67.95,1646149450,1
25,67.92,1646149518,0
25,67.88,1646149586,0
25,67.8,1646149654,0
25,67.68,1646149722,0
25,67.55,1646149790,1
25,67.38,1646149857,1
25,67.23,1646149925,0
25,67.08,1646149992,0
25,66.92,1646150059,0
25,66.77,1646150126,0
25,66.6,1646150193,0
25,66.52,1646150259,0
25,66.42,1646150326,0
25,66.3,1646150392,0
25,66.22,1646150458,0
25,66.12,1646150525,0
25,65.98,1646150591,0
25,65.83,1646150657,0
25,65.6,1646150723,0
25,65.33,1646150788,0
25,65.07,1646150854,0
25,64.8,1646150919,0
25,64.6,1646150983,0
25,64.58,1646151048,0
25,64.58,1646151113,0
25,64.58,1646151177,0
25,64.6,1646151242,0
25,64.67,1646151306,0
25,64.77,1646151371,0
25,64.88,1646151436,0
25,65.02,1646151501,0
25,65.12,1646151566,0
25,65.22,1646151631,0
25,65.22,1646151696,0
25,65.13,1646151761,0
25,65.07,1646151826,0
25,64.97,1646151891,0
25,64.87,1646151956,0
25,64.73,1646152021,0
25,64.65,1646152086,0
25,64.48,1646152151,0
25,64.32,1646152215,0
25,64.2,1646152279,0
25,64.13,1646152344,0
25,64.1,1646152408,0
25,64.12,1646152472,0
25,64.13,1646152536,0
25,64.17,1646152600,0
25,64.22,1646152664,0
25,64.27,1646152729,0
25,64.33,1646152793,0
25,64.33,1646152857,0
25,64.32,1646152921,0
25,64.67,1646152986,0
25,65.07,1646153050,0
25,65.45,1646153116,0
25,65.83,1646153181,0
25,66.4,1646153247,0
25,66.98,1646153313,0
25,67.57,1646153380,0
25,68.15,1646153448,0
25,68.73,1646153516,0
25,69.32,1646153585,0
25,69.9,1646153654,0
25,70.52,1646153724,0
25,71.1,1646153794,0
25,71.73,1646153865,0
25,72.3,1646153937,0
25,72.95,1646154009,0
25,73.65,1646154082,0
25,74.35,1646154156,0
25,75.02,1646154230,0
25,75.72,1646154305,0
25,76.43,1646154381,0
25,77.15,1646154458,0
25,77.9,1646154535,0
25,78.7,1646154613,0
25,79.5,1646154691,0
25,80.33,1646154771,0
25,81.18,1646154851,0
25,82.03,1646154932,0
25,82.87,1646155014,0
25,83.65,1646155097,0
25,84.18,1646155181,0
25,84.7,1646155265,0
25,85.18,1646155350,0
25,85.63,1646155435,0
25,86.03,1646155521,0
25,86.42,1646155607,0
25,86.88,1646155693,0
25,87.35,1646155780,0
25,87.82,1646155867,0
25,88.25,1646155955,0
25,88.72,1646156043,0
25,89.3,1646156132,0
25,89.88,1646156221,0
25,90.58,1646156311,0
25,91.27,1646156402,0
25,91.97,1646156493,0
25,92.72,1646156585,0
25,93.67,1646156678,0
25,94.65,1646156771,0
25,95.68,1646156866,0
25,96.68,1646156962,0
25,97.72,1646157058,0
25,98.72,1646157156,0
25,99.7,1646157255,0
25,100.8,1646157355,0
25,101.85,1646157455,0
25,102.92,1646157557,0
25,103.98,1646157660,0
25,105.12,1646157764,0
25,106.25,1646157869,0
25,107.03,1646157976,0
25,107.75,1646158083,0
25,108.48,1646158190,0
25,109.2,1646158299,0
25,109.73,1646158408,0
25,110.15,1646158518,0
25,110.55,1646158628,0
25,110.88,1646158738,0
25,111.22,1646158849,0
25,111.57,1646158961,0
25,111.9,1646159072,0
25,112.15,1646159184,0
25,112.45,1646159296,0
25,112.65,1646159409,0
25,112.92,1646159521,0
25,113.08,1646159634,0
25,113.22,1646159747,0
25,113.57,1646159860,0
25,113.93,1646159974,0
25,114.38,1646160088,0
25,114.9,1646160202,0
25,115.42,1646160317,0
25,115.88,1646160433,0
25,116.38,1646160549,0
25,116.85,1646160665,0
25,117.32,1646160782,0
25,117.75,1646160899,0
25,118.18,1646161017,0
25,118.62,1646161135,0
25,119.05,1646161254,0
25,119.55,1646161373,0
25,120.03,1646161492,0
25,120.47,1646161612,0
25,120.9,1646161733,0
25,121.35,1646161854,0
25,121.78,1646161975,0
25,122.12,1646162097,0
25,122.4,1646162219,0
25,122.68,1646162341,0
25,122.97,1646162464,0
25,123.27,1646162587,0
25,123.48,1646162710,0
25,123.72,1646162834,0
25,123.88,1646162957,0
25,124.07,1646163081,0
25,124.23,1646163205,0
25,124.38,1646163330,0
25,124.32,1646163454,0
25,124.22,1646163578,0
25,124.1,1646163703,0
25,124.0,1646163827,0
25,123.85,1646163951,0
25,123.72,1646164074,0
25,123.77,1646164198,0
25,123.68,1646164322,0
25,123.63,1646164446,0
25,123.62,1646164569,0
25,123.58,1646164693,0
25,123.75,1646164816,0
25,123.93,1646164940,0
25,123.78,1646165064,0
