Participant,HR,Time,Label
13,67.85,1645460890,0
13,67.85,1645460958,0
13,68.0,1645461026,0
13,68.17,1645461094,0
13,68.32,1645461162,0
13,68.48,1645461231,0
13,68.65,1645461299,0
13,68.78,1645461368,0
13,68.87,1645461437,0
13,68.95,1645461505,0
13,69.0,1645461574,0
13,69.1,1645461643,0
13,69.22,1645461713,0
13,69.33,1645461782,0
13,69.42,1645461851,0
13,69.5,1645461920,0
13,69.6,1645461990,0
13,69.7,1645462060,0
13,69.78,1645462129,0
13,69.88,1645462199,0
13,69.98,1645462269,0
13,70.3,1645462339,0
13,70.67,1645462409,0
13,71.03,1645462480,0
13,71.3,1645462551,0
13,71.53,1645462622,0
13,71.5,1645462694,0
13,71.45,1645462765,0
13,71.38,1645462837,0
13,71.3,1645462908,0
13,71.2,1645462979,0
13,71.08,1645463051,0
13,70.95,1645463122,0
13,70.83,1645463193,0
13,70.75,1645463263,0
13,70.68,1645463334,0
13,70.63,1645463405,0
13,70.57,1645463476,0
13,70.52,1645463546,0
13,70.45,1645463617,0
13,70.37,1645463687,0
13,70.25,1645463757,0
13,70.15,1645463828,0
13,70.03,1645463898,0
13,69.92,1645463968,0
13,69.78,1645464038,0
13,69.63,1645464108,0
13,69.48,1645464177,0
13,69.35,1645464247,0
13,69.22,1645464316,0
13,69.08,1645464385,0
13,68.95,1645464454,0
13,68.82,1645464523,0
13,68.68,1645464592,0
13,68.55,1645464661,0
13,68.42,1645464729,0
13,68.28,1645464798,0
13,68.15,1645464866,0
13,68.02,1645464934,0
13,67.88,1645465002,0
13,67.75,1645465070,0
13,67.65,1645465138,0
13,67.42,1645465205,0
13,67.18,1645465273,0
13,66.97,1645465340,0
13,66.73,1645465407,0
13,66.48,1645465474,0
13,66.27,1645465540,0
13,66.08,1645465607,0
13,65.9,1645465673,0
13,65.72,1645465738,0
13,65.53,1645465804,0
13,65.35,1645465870,0
13,65.17,1645465935,0
13,65.0,1645466000,0
13,64.83,1645466065,0
13,64.65,1645466130,0
13,64.45,1645466195,0
13,64.23,1645466259,0
13,64.0,1645466323,0
13,63.75,1645466387,0
13,63.28,1645466451,0
13,62.77,1645466514,0
13,62.25,1645466577,0
13,61.85,1645466639,0
13,61.5,1645466701,0
13,61.42,1645466763,0
13,61.35,1645466824,0
13,61.3,1645466886,0
13,61.27,1645466947,0
13,61.25,1645467008,0
13,61.23,1645467069,0
13,61.22,1645467131,0
13,61.2,1645467192,0
13,61.17,1645467253,0
13,61.13,1645467314,0
13,61.1,1645467375,0
13,61.07,1645467436,0
13,61.03,1645467498,0
13,61.0,1645467559,0
13,60.98,1645467620,0
13,60.97,1645467681,0
13,60.95,1645467742,0
13,60.95,1645467802,0
13,60.95,1645467863,0
13,60.95,1645467924,0
13,60.97,1645467985,0
13,60.98,1645468046,0
13,61.0,1645468107,0
13,61.02,1645468168,0
13,61.03,1645468229,0
13,61.05,1645468290,0
13,61.07,1645468351,0
13,61.08,1645468412,0
13,61.12,1645468474,0
13,61.15,1645468535,0
13,61.18,1645468596,0
13,61.23,1645468657,0
13,61.28,1645468718,0
13,61.33,1645468779,0
13,61.4,1645468841,0
13,61.47,1645468902,0
13,61.52,1645468964,0
13,61.57,1645469025,0
13,61.6,1645469087,0
13,61.62,1645469148,0
13,61.62,1645469210,0
13,61.58,1645469272,0
13,61.53,1645469333,0
13,61.48,1645469395,0
13,61.43,1645469456,0
13,61.38,1645469518,0
13,61.33,1645469579,0
13,61.28,1645469640,0
13,61.22,1645469702,0
13,61.15,1645469763,0
13,61.08,1645469824,0
13,61.03,1645469885,0
13,61.02,1645469946,0
13,61.0,1645470007,0
13,61.0,1645470068,0
13,60.98,1645470129,0
13,60.98,1645470190,0
13,60.98,1645470251,0
13,60.98,1645470312,0
13,60.97,1645470373,0
13,60.97,1645470434,0
13,60.97,1645470495,0
13,60.97,1645470556,0
13,60.98,1645470617,0
13,61.0,1645470678,0
13,61.07,1645470739,0
13,61.13,1645470800,0
13,61.22,1645470861,0
13,61.32,1645470922,0
13,61.4,1645470984,0
13,61.53,1645471045,0
13,61.63,1645471107,0
13,61.72,1645471168,0
13,61.78,1645471230,0
13,61.85,1645471292,0
13,61.98,1645471354,0
13,62.08,1645471416,0
13,62.18,1645471478,0
13,62.32,1645471540,0
13,62.45,1645471602,0
13,62.62,1645471665,0
13,62.82,1645471727,0
13,63.07,1645471790,0
13,63.3,1645471853,0
13,63.55,1645471916,0
13,63.8,1645471980,0
13,64.03,1645472044,0
13,64.28,1645472108,0
13,64.53,1645472172,0
13,64.8,1645472237,0
13,65.02,1645472301,0
13,65.32,1645472366,0
13,65.62,1645472432,0
13,65.98,1645472497,0
13,66.32,1645472563,0
13,66.63,1645472630,0
13,66.97,1645472696,0
13,67.27,1645472763,0
13,67.58,1645472830,0
13,67.9,1645472898,0
13,68.23,1645472966,0
13,68.6,1645473034,0
13,68.95,1645473103,0
13,69.3,1645473172,0
13,69.65,1645473241,0
13,69.98,1645473311,0
13,70.35,1645473381,0
13,70.7,1645473451,0
13,71.2,1645473522,0
13,71.7,1645473593,0
13,72.2,1645473665,0
13,72.72,1645473737,0
13,73.27,1645473810,0
13,73.88,1645473883,0
13,74.5,1645473957,0
13,75.13,1645474031,0
13,75.82,1645474106,0
13,76.47,1645474182,0
13,77.15,1645474259,0
13,77.88,1645474336,0
13,78.57,1645474414,0
13,79.28,1645474492,0
13,79.87,1645474571,0
13,80.47,1645474651,0
13,81.02,1645474732,0
13,81.27,1645474813,0
13,81.45,1645474894,0
13,81.62,1645474976,0
13,81.77,1645475057,0
13,81.93,1645475139,0
13,82.05,1645475221,0
13,82.2,1645475303,0
13,82.42,1645475385,0
13,82.52,1645475468,0
13,82.6,1645475550,0
13,82.6,1645475633,0
13,82.63,1645475715,0
13,82.65,1645475798,0
13,82.63,1645475881,0
13,82.62,1645475963,0
13,82.57,1645476046,0
13,82.47,1645476128,0
13,82.35,1645476211,0
13,82.22,1645476293,0
13,82.05,1645476375,0
13,81.87,1645476457,0
13,81.68,1645476539,0
13,81.48,1645476621,0
13,81.25,1645476702,0
13,80.98,1645476784,0
13,80.77,1645476865,0
13,80.45,1645476945,0
13,80.13,1645477026,0
13,79.75,1645477106,0
13,79.38,1645477186,0
13,79.03,1645477265,0
13,78.7,1645477344,0
13,78.4,1645477423,0
13,78.1,1645477501,0
13,77.82,1645477579,0
13,77.55,1645477657,0
13,77.3,1645477735,0
13,77.08,1645477812,0
13,76.88,1645477889,0
13,76.67,1645477966,0
13,76.48,1645478043,0
13,76.27,1645478119,0
13,76.08,1645478195,0
13,75.75,1645478272,0
13,75.42,1645478347,0
13,75.07,1645478423,0
13,74.7,1645478498,0
13,74.27,1645478573,0
13,73.75,1645478647,0
13,73.22,1645478721,0
13,72.68,1645478794,0
13,72.1,1645478866,0
13,71.53,1645478939,0
13,70.93,1645479010,0
13,70.28,1645479081,0
13,69.67,1645479151,0
13,69.02,1645479221,0
13,68.52,1645479290,0
13,67.98,1645479358,0
13,67.52,1645479426,0
13,67.33,1645479494,0
13,67.27,1645479561,0
13,67.22,1645479629,0
13,67.18,1645479696,0
13,67.15,1645479763,0
13,67.13,1645479830,0
13,67.12,1645479897,0
13,67.07,1645479964,0
13,67.15,1645480031,0
13,67.25,1645480099,0
13,67.33,1645480166,0
13,67.38,1645480233,0
13,67.45,1645480301,0
13,67.5,1645480368,0
13,67.55,1645480436,0
13,67.6,1645480503,0
13,67.57,1645480571,0
13,67.52,1645480638,0
13,67.53,1645480706,0
13,67.57,1645480773,0
13,67.63,1645480841,0
13,67.7,1645480908,0
13,67.77,1645480976,0
13,67.83,1645481044,0
13,67.9,1645481112,0
13,67.95,1645481180,0
13,68.0,1645481248,0
13,68.05,1645481316,0
13,68.1,1645481384,0
13,68.3,1645481452,0
13,68.5,1645481520,0
13,68.67,1645481589,0
13,68.83,1645481657,0
13,68.98,1645481726,0
13,69.12,1645481795,0
13,69.23,1645481864,0
13,69.33,1645481933,0
13,69.43,1645482003,0
13,69.52,1645482072,0
13,69.62,1645482142,0
13,69.68,1645482211,0
13,69.78,1645482281,0
13,69.88,1645482351,0
13,70.0,1645482421,0
13,70.08,1645482491,0
13,70.18,1645482561,0
13,70.17,1645482631,0
13,70.15,1645482701,0
13,70.13,1645482771,0
13,70.1,1645482841,0
13,70.05,1645482911,0
13,69.98,1645482982,0
13,69.92,1645483051,0
13,69.85,1645483121,0
13,69.82,1645483191,0
13,69.82,1645483261,0
13,69.85,1645483331,0
13,69.87,1645483401,0
13,69.88,1645483471,0
13,69.88,1645483540,0
13,69.88,1645483610,0
13,69.82,1645483680,0
13,69.75,1645483750,0
13,69.67,1645483820,0
13,69.57,1645483889,0
13,69.45,1645483959,0
13,69.28,1645484029,0
13,69.02,1645484098,0
13,68.77,1645484167,0
13,68.52,1645484236,0
13,68.22,1645484304,0
13,68.15,1645484372,0
13,68.08,1645484440,0
13,68.03,1645484509,0
13,68.0,1645484577,0
13,67.95,1645484645,0
13,68.13,1645484713,0
13,68.28,1645484781,0
13,68.38,1645484849,0
13,68.48,1645484917,0
13,68.57,1645484986,0
13,68.67,1645485054,0
13,68.78,1645485123,0
13,68.92,1645485192,0
13,69.07,1645485261,0
13,69.23,1645485330,0
13,69.4,1645485399,0
13,69.57,1645485468,0
13,69.73,1645485538,0
13,69.75,1645485608,0
13,69.77,1645485677,0
13,69.78,1645485747,0
13,69.78,1645485817,0
13,69.78,1645485887,0
13,69.78,1645485957,0
13,69.78,1645486026,0
13,69.77,1645486096,0
13,69.75,1645486166,0
13,69.72,1645486236,0
13,69.67,1645486305,0
13,69.63,1645486375,0
13,69.57,1645486445,0
13,69.47,1645486514,0
13,69.37,1645486584,0
13,69.3,1645486653,0
13,69.27,1645486722,0
13,69.35,1645486792,0
13,69.45,1645486861,0
13,69.6,1645486930,0
13,69.78,1645487000,0
13,70.0,1645487070,0
13,70.22,1645487140,0
13,70.45,1645487210,0
13,70.7,1645487281,0
13,70.93,1645487351,0
13,71.15,1645487422,0
13,71.32,1645487493,0
13,71.47,1645487565,0
13,71.62,1645487636,0
13,71.77,1645487708,0
13,71.93,1645487779,0
13,72.13,1645487851,0
13,72.33,1645487924,0
13,72.53,1645487996,0
13,72.73,1645488068,0
13,72.92,1645488141,0
13,73.07,1645488214,0
13,73.32,1645488287,0
13,73.57,1645488360,0
13,73.8,1645488434,0
13,74.08,1645488508,0
13,74.17,1645488582,0
13,74.25,1645488656,0
13,74.33,1645488730,0
13,74.38,1645488805,0
13,74.45,1645488879,0
13,74.37,1645488953,0
13,74.27,1645489028,0
13,74.13,1645489102,0
13,74.02,1645489176,0
13,74.05,1645489250,0
13,74.1,1645489324,0
13,74.15,1645489398,0
13,74.22,1645489473,0
13,74.3,1645489547,0
13,74.42,1645489621,0
13,74.53,1645489696,0
13,74.65,1645489770,0
13,74.77,1645489845,0
13,74.9,1645489919,0
13,74.88,1645489994,0
13,74.87,1645490069,0
13,74.87,1645490144,0
13,74.87,1645490219,0
13,74.87,1645490294,0
13,74.85,1645490369,0
13,74.83,1645490444,0
13,74.8,1645490518,0
13,74.78,1645490593,0
13,74.77,1645490668,0
13,74.73,1645490743,0
13,74.7,1645490817,0
13,74.68,1645490892,0
13,74.65,1645490967,0
13,74.63,1645491042,0
13,74.58,1645491116,0
13,74.53,1645491191,0
13,74.5,1645491265,0
13,74.43,1645491340,0
13,74.38,1645491414,0
13,74.3,1645491489,0
13,74.23,1645491563,0
13,74.15,1645491637,0
13,74.05,1645491711,0
13,73.88,1645491785,0
13,73.63,1645491859,0
13,73.43,1645491933,0
13,73.27,1645492006,0
13,73.1,1645492080,0
13,72.93,1645492153,0
13,72.72,1645492226,0
13,72.52,1645492298,0
13,72.32,1645492371,0
13,72.1,1645492443,0
13,71.9,1645492515,0
13,71.83,1645492587,0
13,71.85,1645492659,0
13,71.77,1645492731,0
13,71.65,1645492803,0
13,71.6,1645492874,0
13,71.58,1645492946,0
13,71.58,1645493017,0
13,71.55,1645493089,0
13,71.5,1645493161,0
13,71.47,1645493232,0
13,71.43,1645493303,0
13,71.42,1645493375,0
13,71.47,1645493446,0
13,71.58,1645493518,0
13,71.7,1645493589,0
13,71.63,1645493661,0
13,71.53,1645493733,0
13,71.4,1645493804,0
13,71.22,1645493876,0
13,71.0,1645493947,0
13,70.75,1645494018,0
13,70.63,1645494089,0
13,70.52,1645494159,0
13,70.38,1645494230,0
13,70.22,1645494300,0
13,70.2,1645494370,0
13,70.18,1645494441,0
13,70.15,1645494511,0
13,70.13,1645494581,0
13,70.12,1645494651,0
13,70.13,1645494721,0
13,70.15,1645494791,0
13,70.18,1645494861,0
13,70.23,1645494932,0
13,70.3,1645495002,0
13,70.38,1645495072,0
13,70.47,1645495143,0
13,70.53,1645495213,0
13,70.62,1645495284,0
13,70.7,1645495354,0
13,70.78,1645495425,0
13,70.87,1645495496,0
13,70.93,1645495566,0
13,71.0,1645495637,0
13,71.05,1645495708,0
13,71.12,1645495779,0
13,71.18,1645495851,0
13,71.27,1645495922,0
13,71.35,1645495993,0
13,71.48,1645496064,0
13,71.67,1645496136,0
13,71.83,1645496208,0
13,71.98,1645496279,0
13,72.13,1645496351,0
13,72.33,1645496423,0
13,72.58,1645496496,0
13,72.83,1645496568,0
13,73.07,1645496641,0
13,73.35,1645496714,0
13,73.63,1645496788,0
13,73.78,1645496861,0
13,73.88,1645496935,0
13,74.07,1645497009,0
13,74.23,1645497083,0
13,74.35,1645497157,0
13,74.45,1645497232,0
13,74.52,1645497306,0
13,74.62,1645497381,0
13,74.72,1645497455,0
13,74.83,1645497530,0
13,74.93,1645497605,0
13,75.03,1645497680,0
13,75.1,1645497755,0
13,75.15,1645497830,0
13,75.18,1645497905,0
13,75.25,1645497980,0
13,75.33,1645498055,0
13,75.43,1645498131,0
13,75.52,1645498206,0
13,75.63,1645498282,0
13,75.75,1645498357,0
13,75.73,1645498433,0
13,75.72,1645498509,0
13,75.73,1645498584,0
13,75.82,1645498660,0
13,76.02,1645498736,0
13,76.18,1645498812,0
13,76.38,1645498888,0
13,76.57,1645498965,0
13,76.75,1645499041,0
13,76.9,1645499118,0
13,77.02,1645499195,0
13,77.12,1645499272,0
13,77.17,1645499349,0
13,77.18,1645499426,0
13,77.18,1645499503,0
13,77.18,1645499580,0
13,77.2,1645499658,0
13,77.22,1645499735,0
13,77.22,1645499812,0
13,77.23,1645499889,0
13,77.25,1645499967,0
13,77.27,1645500044,0
13,77.28,1645500121,0
13,77.32,1645500198,0
13,77.35,1645500276,0
13,77.38,1645500353,0
13,77.42,1645500430,0
13,77.45,1645500508,0
13,77.48,1645500585,0
13,77.53,1645500663,0
13,77.55,1645500740,0
13,77.57,1645500818,0
13,77.58,1645500895,0
13,77.53,1645500973,0
13,77.43,1645501050,0
13,77.32,1645501128,0
13,77.2,1645501205,0
13,77.05,1645501282,0
13,76.9,1645501359,0
13,76.77,1645501436,0
13,76.67,1645501513,0
13,76.57,1645501590,0
13,76.52,1645501666,0
13,76.47,1645501743,0
13,76.43,1645501819,0
13,76.42,1645501896,0
13,76.4,1645501972,0
13,76.4,1645502049,0
13,76.42,1645502125,0
13,76.47,1645502201,0
13,76.55,1645502278,0
13,76.65,1645502354,0
13,76.78,1645502431,0
13,76.93,1645502508,0
13,77.1,1645502585,0
13,77.27,1645502662,0
13,77.42,1645502739,0
13,77.6,1645502817,0
13,77.72,1645502894,0
13,77.8,1645502972,0
13,77.85,1645503050,0
13,77.88,1645503128,0
13,77.9,1645503205,0
13,77.85,1645503283,0
13,77.68,1645503361,0
13,77.55,1645503439,0
13,77.4,1645503516,0
13,77.25,1645503594,0
13,77.1,1645503671,0
13,76.97,1645503748,0
13,76.87,1645503825,0
13,76.78,1645503902,0
13,76.72,1645503979,0
13,76.68,1645504056,0
13,76.65,1645504132,0
13,76.62,1645504209,0
13,76.58,1645504285,0
13,76.53,1645504362,0
13,76.48,1645504439,0
13,76.43,1645504515,0
13,76.38,1645504592,0
13,76.33,1645504668,0
13,76.3,1645504744,0
13,76.25,1645504821,0
13,76.2,1645504897,0
13,76.17,1645504973,0
13,76.13,1645505049,0
13,76.08,1645505125,0
13,76.02,1645505201,0
13,75.97,1645505277,0
13,75.92,1645505353,0
13,75.87,1645505429,0
13,75.82,1645505505,0
13,75.78,1645505581,0
13,75.75,1645505657,0
13,75.73,1645505732,0
13,75.72,1645505808,0
13,75.72,1645505884,0
13,75.73,1645505960,0
13,75.75,1645506035,0
13,75.8,1645506111,0
13,75.85,1645506187,0
13,75.88,1645506263,0
13,75.92,1645506339,0
13,75.95,1645506415,0
13,75.98,1645506491,0
13,76.02,1645506567,0
13,76.07,1645506643,0
13,76.1,1645506719,0
13,76.12,1645506795,0
13,76.12,1645506871,0
13,76.1,1645506947,0
13,76.07,1645507023,0
13,76.0,1645507099,0
13,75.9,1645507175,0
13,75.78,1645507251,0
13,75.67,1645507327,0
13,75.55,1645507402,0
13,75.47,1645507478,0
13,75.4,1645507553,0
13,75.37,1645507629,0
13,75.37,1645507704,0
13,75.37,1645507780,0
13,75.38,1645507855,0
13,75.42,1645507930,0
13,75.43,1645508006,0
13,75.45,1645508081,0
13,75.45,1645508157,0
13,75.45,1645508232,0
13,75.45,1645508308,0
13,75.45,1645508383,0
13,75.45,1645508458,0
13,75.47,1645508534,0
13,75.48,1645508609,0
13,75.52,1645508685,0
13,75.55,1645508760,0
13,75.58,1645508836,0
13,75.63,1645508912,0
13,75.68,1645508987,0
13,75.72,1645509063,0
13,75.75,1645509139,0
13,75.78,1645509214,0
13,75.78,1645509290,0
13,75.78,1645509366,0
13,75.78,1645509442,0
13,75.77,1645509517,0
13,75.75,1645509593,0
13,75.75,1645509669,0
13,75.77,1645509745,0
13,75.75,1645509820,0
13,75.75,1645509896,0
13,75.77,1645509972,0
13,75.78,1645510048,0
13,75.8,1645510124,0
13,75.82,1645510199,0
13,75.82,1645510275,0
13,75.83,1645510351,0
13,75.83,1645510427,0
13,75.82,1645510503,0
13,75.8,1645510578,0
13,75.77,1645510654,0
13,75.73,1645510730,0
13,75.7,1645510806,0
13,75.65,1645510881,0
13,75.6,1645510957,0
13,75.53,1645511033,0
13,75.47,1645511108,0
13,75.38,1645511184,0
13,75.28,1645511259,0
13,75.18,1645511334,0
13,75.08,1645511410,0
13,74.98,1645511485,0
13,74.88,1645511560,0
13,74.8,1645511634,0
13,74.73,1645511709,0
13,74.68,1645511784,0
13,74.65,1645511859,0
13,74.63,1645511933,0
13,74.62,1645512008,0
13,74.62,1645512083,0
13,74.62,1645512157,0
13,74.6,1645512232,0
13,74.58,1645512306,0
13,74.57,1645512381,0
13,74.55,1645512456,0
13,74.55,1645512530,0
13,74.57,1645512605,0
13,74.58,1645512679,0
13,74.6,1645512754,0
13,74.62,1645512828,0
13,74.63,1645512903,0
13,74.65,1645512978,0
13,74.65,1645513052,0
13,74.65,1645513127,0
13,74.65,1645513202,0
13,74.65,1645513276,0
13,74.65,1645513351,0
13,74.65,1645513426,0
13,74.65,1645513500,0
13,74.65,1645513575,0
13,74.65,1645513650,0
13,74.65,1645513724,0
13,74.67,1645513799,0
13,74.68,1645513873,0
13,74.7,1645513948,0
13,74.72,1645514023,0
13,74.73,1645514098,0
13,74.75,1645514172,0
13,74.77,1645514247,0
13,74.8,1645514322,0
13,74.83,1645514397,0
13,74.85,1645514471,0
13,74.87,1645514546,0
13,74.88,1645514621,0
13,74.9,1645514696,0
13,74.92,1645514771,0
13,74.92,1645514846,0
13,74.92,1645514921,0
13,74.92,1645514996,0
13,74.93,1645515071,0
13,74.95,1645515146,0
13,74.97,1645515221,0
13,74.98,1645515295,0
13,75.02,1645515370,0
13,75.05,1645515445,0
13,75.1,1645515521,0
13,75.13,1645515596,0
13,75.17,1645515671,0
13,75.2,1645515746,0
13,75.23,1645515821,0
13,75.25,1645515896,0
13,75.27,1645515972,0
13,75.27,1645516047,0
13,75.27,1645516122,0
13,75.28,1645516197,0
13,75.3,1645516273,0
13,75.32,1645516348,0
13,75.33,1645516423,0
13,75.35,1645516499,0
13,75.37,1645516574,0
13,75.38,1645516649,0
13,75.4,1645516725,0
13,75.43,1645516800,0
13,75.48,1645516876,0
13,75.53,1645516951,0
13,75.62,1645517027,0
13,75.72,1645517102,0
13,75.85,1645517178,0
13,76.0,1645517254,0
13,76.15,1645517330,0
13,76.28,1645517406,0
13,76.4,1645517482,0
13,76.52,1645517559,0
13,76.6,1645517635,0
13,76.67,1645517712,0
13,76.72,1645517788,0
13,76.75,1645517865,0
13,76.78,1645517942,0
13,76.83,1645518019,0
13,76.88,1645518095,0
13,76.93,1645518172,0
13,76.98,1645518249,0
13,77.02,1645518326,0
13,77.02,1645518403,0
13,77.02,1645518480,0
13,76.98,1645518557,0
13,76.95,1645518634,0
13,76.92,1645518711,0
13,76.87,1645518788,0
13,76.82,1645518865,0
13,76.77,1645518942,0
13,76.73,1645519019,0
13,76.67,1645519095,0
13,76.63,1645519172,0
13,76.58,1645519249,0
13,76.57,1645519325,0
13,76.55,1645519402,0
13,76.55,1645519478,0
